map,placement_index,canonical_object_id,object_name,unique_id,x,y,z,load_flags,bound,load_radius,unload_radius,camera_authored,classification,note,commands,raw_tail
linkh,0,0x0493,setuppoint,0x00000000,1618.428223,-995.000000,1675.844971,0x08,0,0,40,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,000000FF80000002
linkh,136,0x0491,curve,0x00049AE2,1693.641724,-1757.986938,1067.286377,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00240001FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF000040FFFFFFFFFF
linkh,137,0x0491,curve,0x00049AE3,1646.994751,-1757.987061,1086.370850,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00240000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF000040FFFFFFFFFF
linkh,159,0x0491,curve,0x0004B317,1289.064209,-986.752197,1364.715332,0x00,179,1432,1472,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00270000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF000040FFFFFFFFFF
linkh,160,0x0491,curve,0x0004B318,1429.064209,-986.752197,1364.715332,0x00,179,1432,1472,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00270000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF000040FFFF000000
linkh,161,0x0491,curve,0x0004B319,1419.064209,-986.752197,1734.715332,0x00,179,1432,1472,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00270000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF000040FFFF000000
linkh,162,0x0491,curve,0x0004B31A,1289.064209,-986.752197,1734.715332,0x00,179,1432,1472,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00270000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF000040FFFF000000
linkh,163,0x0491,curve,0x0004B329,1319.064209,-986.752197,1704.715332,0x00,179,1432,1472,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00270000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF000040FFFFFFFFFF
linkh,164,0x0491,curve,0x0004B32A,1359.064209,-986.752197,1544.715332,0x00,179,1432,1472,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00270000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF000040FFFFFFFFFF
linkh,165,0x0491,curve,0x0004B32B,1529.344482,-995.000000,1656.740234,0x00,179,1432,1472,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00270000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF000040FFFFFFFFFF
linkh,166,0x0491,curve,0x0004B32C,1499.344482,-995.000000,1736.740234,0x00,179,1432,1472,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00270000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF000040FFFFFFFFFF
linkh,169,0x0491,curve,0x0004B33B,1483.130127,-1199.000000,1207.979248,0x40,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,002400010004B33D0004B33AFFFFFFFFFFFFFFFF320040FFFFFFFFFF
linki,0,0x0493,setuppoint,0x00000000,1650.500000,1178.000000,936.750977,0x08,0,0,40,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,000000FF00000000
linki,26,0x0491,curve,0x00049EE6,1597.425537,1178.000000,1151.387695,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0002000200049EE700049EE8FFFFFFFFFFFFFFFF3B0040FFFF000000
linki,27,0x0491,curve,0x00049EE7,1653.102051,1178.000000,1010.446289,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0003000200049EE800049EE6FFFFFFFFFFFFFFFF7F0040FFFF000000
linki,28,0x0491,curve,0x00049EE8,1597.540405,1178.000000,1051.699219,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0003000100049EE700049EE6FFFFFFFFFFFFFFFF000040FFFFFFFFFF
linki,29,0x0491,curve,0x00049EF1,1695.356201,1178.000000,852.728516,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0002000200049EF200049EF3FFFFFFFFFFFFFFFFB80040FFFF000000
linki,30,0x0491,curve,0x00049EF2,1630.765381,1178.000000,891.895508,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0003000100049EF100049EF3FFFFFFFFFFFFFFFF000040FFFF000000
linki,31,0x0491,curve,0x00049EF3,1679.214966,1178.000000,969.900391,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0003000100049EF200049EF1FFFFFFFFFFFFFFFF330040FFFFFFFFFF
linkj,0,0x0493,setuppoint,0x00000000,1671.464844,-1504.000000,1230.105469,0x08,0,0,40,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,000000FF00000000
linkj,109,0x0491,curve,0x0004C1CF,1281.769775,-1575.811401,970.134766,0x00,194,1552,1592,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00270000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF000040FFFFFFFFFF
linkj,110,0x0491,curve,0x0004C1D0,1282.773682,-1504.000000,774.596191,0x00,194,1552,1592,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00270000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF000040FFFFFFFFFF
linkj,111,0x0491,curve,0x0004C1D1,1382.773682,-1504.000000,774.596191,0x00,194,1552,1592,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00270000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF000040FFFFFFFFFF
linkj,112,0x0491,curve,0x0004C1D2,1378.532227,-1572.632935,963.976074,0x00,194,1552,1592,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00270000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF000040FFFF000000
linkj,120,0x0491,curve,0x0004C1EB,1820.663818,-1609.000000,801.626465,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,002400020004C73D0004C257FFFFFFFFFFFFFFFF400080FFFFFF0C77
linkj,124,0x0491,curve,0x0004C229,1380.323486,-1306.000000,975.826660,0x88,0,0,40,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,002400020004C25A0004C22CFFFFFFFFFFFFFFFFC00080FFFFFFFFFF
linkj,125,0x0491,curve,0x0004C22A,1378.864258,-1306.000000,945.260254,0x88,0,0,40,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,002400010004C25E0004C22BFFFFFFFFFFFFFFFF400080FFFFFFFFFF
linkj,144,0x0491,curve,0x0004C257,1383.421143,-1609.000000,1073.041504,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,002400010004C73F0004C1EBFFFFFFFFFFFFFFFF400046FFFFFF0C77
linkj,145,0x0491,curve,0x0004C25A,1375.874756,-1306.000000,675.289062,0x88,136,1088,1128,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,002400050004C2290004C25CFFFFFFFFFFFFFFFF400040FFFFFFFFFF
linkj,149,0x0491,curve,0x0004C29D,1596.881348,-1279.000000,683.827148,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00240400FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF000040FFFFFFFFFF
linkj,150,0x0491,curve,0x0004C2F2,1373.028320,-1570.894775,960.608398,0x00,194,1552,1592,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00270000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF000040FFFFFFFFFF
linkj,151,0x0491,curve,0x0004C2F3,1285.579590,-1570.713867,960.258301,0x00,194,1552,1592,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00270000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF000040FFFFFFFFFF
linkj,152,0x0491,curve,0x0004C2F4,1284.875732,-1504.000000,643.411621,0x00,194,1552,1592,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00270000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF000040FFFFFFFFFF
linkj,153,0x0491,curve,0x0004C2F5,1384.875732,-1504.000000,643.411621,0x00,194,1552,1592,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00270000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF000040FFFFFFFFFF
linkj,155,0x0491,curve,0x0004C73B,1853.509033,-1609.000000,922.809570,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,002405020004C1EA0004C73CFFFFFFFFFFFFFFFF7F0040FFFFFFFFFF
linkj,157,0x0491,curve,0x0004C73D,1878.181885,-1608.200073,926.465820,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,002405010004C1EB0004C73EFFFFFFFFFFFFFFFF000040FFFFFFFFFF
linkj,158,0x0491,curve,0x0004C73E,1877.585449,-1581.894897,939.078613,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,002406010004C73D0004C1E9FFFFFFFFFFFFFFFF000031FFFFFFFFFF
linkj,159,0x0491,curve,0x0004C73F,1340.995361,-1609.000000,995.647461,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,002405010004C7400004C257FFFFFFFFFFFFFFFF000036FFFFFFFFFF
linkj,161,0x0491,curve,0x0004C741,1323.662354,-1609.000000,996.380371,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,002405010004C24C0004C742FFFFFFFFFFFFFFFF800024FFFFFFFFFF
linkj,162,0x0491,curve,0x0004C742,1325.107178,-1580.809448,979.818359,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,002406010004C7410004C24DFFFFFFFFFFFFFFFF79001FFFFFFFFFFF
linklevel,0,0x0493,setuppoint,0x00000000,1398.568359,-1002.999939,301.332031,0x08,0,0,40,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,000000FF00000000
magicave,0,0x0493,setuppoint,0x00042DC4,503.617188,120.000000,-1420.500000,0x08,0,0,40,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0100004000000021
magicave,7,0x0493,setuppoint,0x00043FD7,469.980469,192.000000,-171.806641,0x08,0,0,40,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0201004000000020
magicave,30,0x05A0,DustMoteSou,0x0004A9E9,387.259766,83.952782,-830.224609,0x08,40,320,360,1,render_fx,Primarily presentation or ambient effects.,,00000001030200003F000000FFFF0F0F640A010000000000
magicave,33,0x05A0,DustMoteSou,0x0004A9F0,471.822266,311.187103,-171.750977,0x08,50,400,440,1,render_fx,Primarily presentation or ambient effects.,,00000001070300003F800000FFFF1E3C8C32010000000000
magicave,35,0x05A0,DustMoteSou,0x0004A9F4,478.271484,83.900002,-915.945312,0x08,40,320,360,1,render_fx,Primarily presentation or ambient effects.,,00000001030200003F000000FFFF0F0F640A010000000000
magicave,36,0x05A0,DustMoteSou,0x0004A9F5,478.265625,83.900002,-1055.337891,0x08,40,320,360,1,render_fx,Primarily presentation or ambient effects.,,00000001030200003F000000FFFF0F0F640A010000000000
magicave,37,0x05A0,DustMoteSou,0x0004A9F6,379.721680,83.900002,-1154.560547,0x08,40,320,360,1,render_fx,Primarily presentation or ambient effects.,,00000001030200003F000000FFFF0F0F640A010000000000
magicave,38,0x05A0,DustMoteSou,0x0004A9F7,240.299805,83.900002,-1154.171875,0x08,40,320,360,1,render_fx,Primarily presentation or ambient effects.,,00000001030200003F000000FFFF0F0F640A010000000000
magicave,39,0x05A0,DustMoteSou,0x0004A9F8,142.342773,83.900002,-1055.896484,0x08,40,320,360,1,render_fx,Primarily presentation or ambient effects.,,00000001030200003F000000FFFF0F0F640A010000000000
magicave,40,0x05A0,DustMoteSou,0x0004A9F9,141.934570,83.900002,-916.322266,0x08,40,320,360,1,render_fx,Primarily presentation or ambient effects.,,00000001030200003F000000FFFF0F0F640A010000000000
magicave,41,0x05A0,DustMoteSou,0x0004A9FA,240.574219,83.900002,-817.981445,0x08,40,320,360,1,render_fx,Primarily presentation or ambient effects.,,00000001030200003F000000FFFF0F0F640A010000000000
magicave,42,0x05A0,DustMoteSou,0x0004A9FB,309.846680,148.416580,-985.256836,0x08,90,720,760,1,render_fx,Primarily presentation or ambient effects.,,00000005050600003F000000FFFF0F0FF050010000000000
magicave,43,0x05A0,DustMoteSou,0x0004A9FC,309.740234,150.951309,-985.532227,0x08,70,560,600,1,render_fx,Primarily presentation or ambient effects.,,00000004030100003F000000FFFF0F0FF01E010000000000
magicave,46,0x05A0,DustMoteSou,0x0004AA2E,309.735352,219.003723,-986.063477,0x08,90,720,760,1,render_fx,Primarily presentation or ambient effects.,,00000005010100003F8000000CCC0A3C1E19020000000000
magicave,69,0x05A0,DustMoteSou,0x0004B592,172.024414,139.783356,-1749.911133,0x08,90,720,760,1,render_fx,Primarily presentation or ambient effects.,,00000005010100003F8000000CCC0A3C1E19020000000000
magicave,74,0x05A0,DustMoteSou,0x0004B59F,285.650391,66.689590,-1749.992188,0x08,40,320,360,1,render_fx,Primarily presentation or ambient effects.,,00000001030200003F000000FFFF0A0A640A010000000000
magicave,78,0x05A0,DustMoteSou,0x0004B5A4,171.807617,80.883247,-1750.359375,0x08,90,720,760,1,render_fx,Primarily presentation or ambient effects.,,00000005050600003F000000FFFF0F0F8C50010000000000
magicave,79,0x05A0,DustMoteSou,0x0004B5A5,171.910156,79.591461,-1749.860352,0x08,70,560,600,1,render_fx,Primarily presentation or ambient effects.,,00000004030100003F000000FFFF0F0F8C1E010000000000
magicave,92,0x05A0,DustMoteSou,0x0004B5B4,252.082031,66.599998,-1829.892578,0x08,40,320,360,1,render_fx,Primarily presentation or ambient effects.,,00000001030200003F000000FFFF0A0A640A010000000000
magicave,93,0x05A0,DustMoteSou,0x0004B5B5,172.195312,66.599998,-1864.092773,0x08,40,320,360,1,render_fx,Primarily presentation or ambient effects.,,00000001030200003F000000FFFF0A0A640A010000000000
magicave,94,0x05A0,DustMoteSou,0x0004B5B6,91.156250,66.599998,-1830.786133,0x08,40,320,360,1,render_fx,Primarily presentation or ambient effects.,,00000001030200003F000000FFFF0A0A640A010000000000
magicave,95,0x05A0,DustMoteSou,0x0004B5B7,58.456055,66.599998,-1750.210938,0x08,40,320,360,1,render_fx,Primarily presentation or ambient effects.,,00000001030200003F000000FFFF0A0A640A010000000000
magicave,96,0x05A0,DustMoteSou,0x0004B5B8,91.548828,66.599998,-1669.765625,0x08,40,320,360,1,render_fx,Primarily presentation or ambient effects.,,00000001030200003F000000FFFF0A0A640A010000000000
magicave,97,0x05A0,DustMoteSou,0x0004B5B9,171.871094,66.599998,-1635.956055,0x08,40,320,360,1,render_fx,Primarily presentation or ambient effects.,,00000001030200003F000000FFFF0A0A640A010000000000
magicave,99,0x05A0,DustMoteSou,0x0004B5CC,504.014648,180.266830,-1422.515625,0x08,50,400,440,1,render_fx,Primarily presentation or ambient effects.,,00000001070300003F800000FFFF122D5A32010000000000
magicave,125,0x0491,curve,0x00044E61,427.574219,20.000000,-937.914062,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0007000200044E6200044E68FFFFFFFFFFFFFFFF000000FFFFFFFFFF
magicave,126,0x0491,curve,0x00044E62,366.280273,20.000000,-880.683594,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0007000100044E6100044E63FFFFFFFFFFFFFFFF000000FFFFFFFFFF
magicave,127,0x0491,curve,0x00044E63,264.524414,20.000000,-869.138672,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0007000100044E6200044E64FFFFFFFFFFFFFFFF000000FFFFFFFFFF
magicave,128,0x0491,curve,0x00044E64,193.976562,20.000000,-940.669922,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0007000100044E6300044E65FFFFFFFFFFFFFFFF000000FFFFFFFFFF
magicave,129,0x0491,curve,0x00044E65,189.163086,20.000000,-1032.423828,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0007000100044E6400044E66FFFFFFFFFFFFFFFF000000FFFFFFFFFF
magicave,130,0x0491,curve,0x00044E66,261.867188,20.000000,-1104.085938,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0007000100044E6500044E67FFFFFFFFFFFFFFFF000000FFFFFFFFFF
magicave,131,0x0491,curve,0x00044E67,354.152344,31.032829,-1099.076172,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0007000100044E6600044E68FFFFFFFFFFFFFFFF000000FFFFFFFFFF
magicave,132,0x0491,curve,0x00044E68,422.634766,31.032829,-1031.705078,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0007000100044E6700044E61FFFFFFFFFFFFFFFF000000FFFFFFFFFF
magicave,133,0x0491,curve,0x00044E69,385.458984,20.000000,-953.699219,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0107000200044E6A00044E70FFFFFFFFFFFFFFFF000000FFFFFFFFFF
magicave,134,0x0491,curve,0x00044E6A,346.971680,20.000000,-916.964844,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0107000100044E6900044E6BFFFFFFFFFFFFFFFF000000FFFFFFFFFF
magicave,135,0x0491,curve,0x00044E6B,280.003906,20.000000,-910.955078,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0107000100044E6A00044E6CFFFFFFFFFFFFFFFF000000FFFF000000
magicave,136,0x0491,curve,0x00044E6C,229.822266,20.000000,-955.560547,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0107000100044E6B00044E6DFFFFFFFFFFFFFFFF000000FFFFFFFFFF
magicave,137,0x0491,curve,0x00044E6D,231.759766,20.000000,-1014.621094,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0107000100044E6C00044E6EFFFFFFFFFFFFFFFF000000FFFFFFFFFF
magicave,138,0x0491,curve,0x00044E6E,276.446289,20.000000,-1060.601562,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0107000100044E6D00044E6FFFFFFFFFFFFFFFFF000000FFFFFFFFFF
magicave,139,0x0491,curve,0x00044E6F,339.583984,19.975815,-1055.994141,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0107000100044E6E00044E70FFFFFFFFFFFFFFFF000000FFFFFFFFFF
magicave,140,0x0491,curve,0x00044E70,378.498047,20.151016,-1013.783203,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0107000100044E6F00044E69FFFFFFFFFFFFFFFF000000FFFFFFFFFF
magicave,141,0x0491,curve,0x000465EC,313.119141,210.268631,-996.802734,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00020002000465ED000465EEFFFFFFFFFFFFFFFF000040FFFFFFFFFF
magicave,142,0x0491,curve,0x000465ED,217.019531,217.113983,-953.492188,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00020001000465EC000465EEFFFFFFFFFFFFFFFF9C0040FFFFFFFFFF
magicave,143,0x0491,curve,0x000465EE,186.832031,260.103882,-947.285156,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00020001000465ED000465ECFFFFFFFFFFFFFFFF0D3140FFFF000000
mazecave,0,0x0493,setuppoint,0x00002657,3767.940430,134.000000,2301.896484,0x08,0,0,40,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0100004000000000
mazecave,70,0x0491,curve,0x0004B78C,3031.111816,192.881302,2819.232422,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00240000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF000040FFFFFFFFFF
mikelava,0,0x0493,setuppoint,0x000457B0,-236.055664,-1428.000000,-94.109375,0x08,0,0,40,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0000004000000000
mmshrine,1,0x0493,setuppoint,0x00001A63,2479.449219,-219.269882,-1041.105469,0x08,0,0,40,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0000004000000000
mmshrine,2,0x0493,setuppoint,0x000015F5,771.125000,42.000000,-841.816406,0x08,0,0,40,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0001000000000000
mmshrine,97,0x059C,CmbSrc,0x0004C515,1031.705078,181.968155,-901.666016,0x08,180,1440,1480,1,render_fx,Primarily presentation or ambient effects.,,0000000B000100003F400000FFFF8C000FD2000000000000
mmshrine,98,0x059C,CmbSrc,0x0004C525,1031.706055,182.466660,-1158.353516,0x08,180,1440,1480,1,render_fx,Primarily presentation or ambient effects.,,0000000B000100003F400000FFFF8C000FD2000000000000
mmshrine,99,0x059C,CmbSrc,0x0004C526,1031.218750,182.466660,-1419.064453,0x08,180,1440,1480,1,render_fx,Primarily presentation or ambient effects.,,0000000B000100003F400000FFFF8C000FD2000000000000
mmshrine,100,0x059C,CmbSrc,0x0004C527,249.111328,182.116714,-1421.921875,0x08,180,1440,1480,1,render_fx,Primarily presentation or ambient effects.,,0000000B000100003F400000FFFF8C000FD2000000000000
mmshrine,101,0x059C,CmbSrc,0x0004C528,249.336426,182.116714,-1159.632812,0x08,180,1440,1480,1,render_fx,Primarily presentation or ambient effects.,,0000000B000100003F400000FFFF8C000FD2000000000000
mmshrine,102,0x059C,CmbSrc,0x0004C529,249.298828,182.116714,-904.744141,0x08,180,1440,1480,1,render_fx,Primarily presentation or ambient effects.,,0000000B000100003F400000FFFF8C000FD2000000000000
mmshrine,103,0x059C,CmbSrc,0x0004C52B,508.187988,171.849884,-276.978516,0x08,180,1440,1480,1,render_fx,Primarily presentation or ambient effects.,,0000000B000100003F400000FFFF64000FD2000000000000
mmshrine,104,0x059C,CmbSrc,0x0004C52C,508.213379,171.999969,124.478516,0x08,180,1440,1480,1,render_fx,Primarily presentation or ambient effects.,,0000000B000100003F400000FFFF64000FD2000000000000
mmshrine,105,0x059C,CmbSrc,0x0004C52D,772.008789,171.850006,125.912109,0x08,180,1440,1480,1,render_fx,Primarily presentation or ambient effects.,,0000000B000100003F400000FFFF64000FD2000000000000
mmshrine,106,0x059C,CmbSrc,0x0004C52E,772.031250,171.837509,-274.767578,0x08,180,1440,1480,1,render_fx,Primarily presentation or ambient effects.,,0000000B000100003F400000FFFF64000FD2000000000000
mmshrine,107,0x059C,CmbSrc,0x0004C52F,1003.652344,171.850189,613.167969,0x08,180,1440,1480,1,render_fx,Primarily presentation or ambient effects.,,0000000B000100003F400000FFFF64000FD2000000000000
mmshrine,108,0x059C,CmbSrc,0x0004C530,1004.791016,171.850189,347.908203,0x08,180,1440,1480,1,render_fx,Primarily presentation or ambient effects.,,0000000B000100003F400000FFFF64000FD2000000000000
mmshrine,109,0x059C,CmbSrc,0x0004C531,1446.677734,171.850189,612.150391,0x08,180,1440,1480,1,render_fx,Primarily presentation or ambient effects.,,0000000B000100003F400000FFFF64000FD2000000000000
mmshrine,110,0x059C,CmbSrc,0x0004C532,1447.188477,171.850189,348.216797,0x08,180,1440,1480,1,render_fx,Primarily presentation or ambient effects.,,0000000B000100003F400000FFFF64000FD2000000000000
mmshrine,111,0x059C,CmbSrc,0x0004C533,1843.529297,171.850189,612.703125,0x08,180,1440,1480,1,render_fx,Primarily presentation or ambient effects.,,0000000B000100003F400000FFFF64000FD2000000000000
mmshrine,112,0x059C,CmbSrc,0x0004C534,1845.230469,171.850189,348.494141,0x08,180,1440,1480,1,render_fx,Primarily presentation or ambient effects.,,0000000B000100003F400000FFFF64000FD2000000000000
mmshrine,113,0x059C,CmbSrc,0x0004C535,2372.096680,171.850189,125.181641,0x08,180,1440,1480,1,render_fx,Primarily presentation or ambient effects.,,0000000B000100003F400000FFFF64000FD2000000000000
mmshrine,114,0x059C,CmbSrc,0x0004C536,2107.181641,171.850189,124.667969,0x08,180,1440,1480,1,render_fx,Primarily presentation or ambient effects.,,0000000B000100003F400000FFFF64000FD2000000000000
mmshrine,115,0x059C,CmbSrc,0x0004C537,2371.921875,171.850189,-555.882812,0x08,180,1440,1480,1,render_fx,Primarily presentation or ambient effects.,,0000000B000100003F400000FFFF64000FD2000000000000
mmshrine,116,0x059C,CmbSrc,0x0004C538,2106.944336,171.850189,-557.398438,0x08,180,1440,1480,1,render_fx,Primarily presentation or ambient effects.,,0000000B000100003F400000FFFF64000FD2000000000000
mmshrine,117,0x059C,CmbSrc,0x0004C539,2636.242188,-181.353851,-875.320312,0x08,180,1440,1480,1,render_fx,Primarily presentation or ambient effects.,,0000000B000100003ECCCCCDFFFF64000FD2000000000000
mmshrine,118,0x059C,CmbSrc,0x0004C53A,2482.028320,-181.333038,-722.748047,0x08,180,1440,1480,1,render_fx,Primarily presentation or ambient effects.,,0000000B000100003ECCCCCDFFFF64000FD2000000000000
mmshrine,120,0x05A0,DustMoteSou,0x0004C555,639.710938,191.724548,-1088.400391,0x08,100,800,840,1,render_fx,Primarily presentation or ambient effects.,,00000001020100003F000000FFFF2882C850010000000000
mmshrine,121,0x059C,CmbSrc,0x0004C556,558.425781,63.555126,-886.900391,0x08,180,1440,1480,1,render_fx,Primarily presentation or ambient effects.,,00000003000100003ECCCCCDFFFF64001E12000000000000
mmshrine,122,0x059C,CmbSrc,0x0004C557,721.800781,64.594772,-886.662109,0x08,180,1440,1480,1,render_fx,Primarily presentation or ambient effects.,,00000003000100003ECCCCCDFFFF64001E12000000000000
mmshrine,131,0x0491,curve,0x00047C88,782.463867,73.818581,-455.521484,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0015000000047CD5FFFFFFFFFFFFFFFFFFFFFFFFD70040FFFF00000000000000
mmshrine,132,0x0491,curve,0x00047C98,488.802734,85.400002,-481.585938,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0015000000047C9AFFFFFFFFFFFFFFFFFFFFFFFF260D40FFFFFFFFFF00CDCDCD
mmshrine,133,0x0491,curve,0x00047C9A,600.122070,5.161827,-410.119141,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0000000100047C9800047C9BFFFFFFFFFFFFFFFF230040FFFFFFFFFF
mmshrine,134,0x0491,curve,0x00047C9B,722.726562,-28.690708,-303.353516,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0000000100047C9A00047C9CFFFFFFFFFFFFFFFF000040FFFFFFFFFF
